timestamp,actual_price,forecast_price,charge_power_mw,discharge_power_mw,net_power_mw,cumulative_revenue_usd,soc,soc_fraction
2025-11-15 11:00:00+00:00,28.03,32.12,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 12:00:00+00:00,32.45,30.32,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 13:00:00+00:00,31.12,29.19,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 14:00:00+00:00,30.4,29.77,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 15:00:00+00:00,42.78,41.39,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 16:00:00+00:00,37.59,38.65,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 17:00:00+00:00,39.51,35.14,0.0,0.0,0.0,2063496.5,0.05,0.05
2025-11-15 18:00:00+00:00,46.5,44.21,0.0,45.0,-0.0,2065589.0,0.05,0.05
2025-11-15 19:00:00+00:00,43.78,48.13,0.0,45.0,0.0,2067559.1,0.05,0.05
2025-11-15 20:00:00+00:00,19.36,17.54,50.0,0.0,0.0,2066591.1,0.05,0.05
2025-11-15 21:00:00+00:00,45.95,49.56,0.0,45.0,0.0,2068658.85,0.05,0.05
2025-11-15 22:00:00+00:00,46.45,47.84,0.0,45.0,0.0,2070749.1,0.05,0.05
2025-11-15 23:00:00+00:00,41.32,37.3,0.0,0.0,50.0,2070749.1,0.05,0.05
2025-11-16 00:00:00+00:00,43.81,45.9,0.0,45.0,0.0,2072720.55,0.05,0.05
2025-11-16 01:00:00+00:00,32.26,32.47,0.0,0.0,0.0,2072720.55,0.05,0.05
2025-11-16 02:00:00+00:00,36.91,36.27,0.0,0.0,0.0,2072720.55,0.05,0.05
2025-11-16 03:00:00+00:00,30.32,31.43,0.0,0.0,-42.11,2072720.55,0.05,0.05
2025-11-16 04:00:00+00:00,33.44,35.13,0.0,0.0,0.0,2072720.55,0.05,0.05
2025-11-16 05:00:00+00:00,28.29,30.56,0.0,0.0,0.0,2072720.55,0.05,0.05
2025-11-16 06:00:00+00:00,24.67,28.12,0.0,0.0,0.0,2072720.55,0.05,0.05
2025-11-16 07:00:00+00:00,27.01,28.53,0.0,0.0,0.0,2072720.55,0.05,0.05
2025-11-16 08:00:00+00:00,27.24,24.3,50.0,0.0,0.0,2071358.55,0.05,0.05
2025-11-16 09:00:00+00:00,-0.72,0.0,50.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 10:00:00+00:00,23.77,31.63,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 11:00:00+00:00,26.73,29.04,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 12:00:00+00:00,30.0,36.42,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 13:00:00+00:00,32.32,36.31,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 14:00:00+00:00,36.88,37.98,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 15:00:00+00:00,32.56,33.81,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 16:00:00+00:00,40.84,41.25,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 17:00:00+00:00,41.35,37.51,0.0,0.0,0.0,2071394.55,0.05,0.05
2025-11-16 18:00:00+00:00,41.57,42.12,0.0,45.0,0.0,2073265.2,0.05,0.05
2025-11-16 19:00:00+00:00,42.81,46.34,0.0,45.0,0.0,2075191.65,0.05,0.05
2025-11-16 20:00:00+00:00,44.47,43.47,0.0,45.0,38.0,2077192.8,0.05,0.05
2025-11-16 21:00:00+00:00,35.66,37.19,0.0,0.0,0.0,2077192.8,0.05,0.05
2025-11-16 22:00:00+00:00,41.92,44.55,0.0,45.0,0.0,2079079.2,0.05,0.05
2025-11-16 23:00:00+00:00,39.89,38.12,0.0,0.0,50.0,2079079.2,0.05,0.05
2025-11-17 00:00:00+00:00,45.26,44.63,0.0,45.0,0.0,2081115.9,0.05,0.05
2025-11-17 01:00:00+00:00,39.51,37.47,0.0,0.0,0.0,2081115.9,0.05,0.05
2025-11-17 02:00:00+00:00,38.39,36.83,0.0,0.0,0.0,2081115.9,0.05,0.05
2025-11-17 03:00:00+00:00,40.2,37.48,0.0,0.0,0.0,2081115.9,0.05,0.05
2025-11-17 04:00:00+00:00,36.42,34.67,0.0,0.0,0.0,2081115.9,0.05,0.05
2025-11-17 05:00:00+00:00,34.12,38.17,0.0,0.0,0.0,2081115.9,0.05,0.05
2025-11-17 06:00:00+00:00,29.02,27.23,50.0,0.0,0.0,2079664.9,0.05,0.05
2025-11-17 07:00:00+00:00,30.63,31.45,0.0,0.0,0.0,2079664.9,0.05,0.05
2025-11-17 08:00:00+00:00,28.35,27.59,50.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 09:00:00+00:00,28.78,32.23,0.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 10:00:00+00:00,31.29,35.07,0.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 11:00:00+00:00,30.37,33.03,0.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 12:00:00+00:00,37.66,38.93,0.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 13:00:00+00:00,35.94,35.86,0.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 14:00:00+00:00,40.48,38.0,0.0,0.0,0.0,2078247.4,0.05,0.05
2025-11-17 15:00:00+00:00,45.16,50.52,0.0,45.0,0.0,2080279.6,0.05,0.05
2025-11-17 16:00:00+00:00,46.51,45.11,0.0,45.0,0.0,2082372.55,0.05,0.05
2025-11-17 17:00:00+00:00,42.48,44.64,0.0,45.0,0.0,2084284.15,0.05,0.05
2025-11-17 18:00:00+00:00,48.7,51.85,0.0,45.0,0.0,2086475.65,0.05,0.05
2025-11-17 19:00:00+00:00,50.72,49.83,0.0,45.0,-0.0,2088758.05,0.05,0.05
2025-11-17 20:00:00+00:00,51.16,54.26,0.0,45.0,0.0,2091060.25,0.05,0.05
2025-11-17 21:00:00+00:00,45.81,48.22,0.0,45.0,0.0,2093121.7,0.05,0.05
2025-11-17 22:00:00+00:00,45.95,50.77,0.0,45.0,0.0,2095189.45,0.05,0.05
2025-11-17 23:00:00+00:00,48.49,47.82,0.0,45.0,50.0,2097371.5,0.05,0.05
2025-11-18 00:00:00+00:00,41.95,39.24,0.0,0.0,0.0,2097371.5,0.05,0.05
2025-11-18 01:00:00+00:00,40.69,39.93,0.0,0.0,0.0,2097371.5,0.05,0.05
2025-11-18 02:00:00+00:00,42.79,43.81,0.0,45.0,0.0,2099297.05,0.05,0.05
2025-11-18 03:00:00+00:00,36.14,36.79,0.0,0.0,0.0,2099297.05,0.05,0.05
2025-11-18 04:00:00+00:00,32.04,31.56,0.0,0.0,0.0,2099297.05,0.05,0.05
2025-11-18 05:00:00+00:00,29.59,25.32,50.0,0.0,0.0,2097817.55,0.05,0.05
2025-11-18 06:00:00+00:00,31.02,32.7,0.0,0.0,0.0,2097817.55,0.05,0.05
2025-11-18 07:00:00+00:00,25.86,31.29,0.0,0.0,0.0,2097817.55,0.05,0.05
2025-11-18 08:00:00+00:00,28.23,29.89,0.0,0.0,0.0,2097817.55,0.05,0.05
2025-11-18 09:00:00+00:00,30.03,32.05,0.0,0.0,-42.11,2097817.55,0.05,0.05
2025-11-18 10:00:00+00:00,33.44,35.37,0.0,0.0,0.0,2097817.55,0.05,0.05
2025-11-18 11:00:00+00:00,7.38,8.87,50.0,0.0,0.0,2097448.55,0.05,0.05
2025-11-18 12:00:00+00:00,32.07,34.9,0.0,0.0,0.0,2097448.55,0.05,0.05
2025-11-18 13:00:00+00:00,39.21,40.7,0.0,0.0,0.0,2097448.55,0.05,0.05
2025-11-18 14:00:00+00:00,38.1,37.82,0.0,0.0,0.0,2097448.55,0.05,0.05
2025-11-18 15:00:00+00:00,38.35,36.86,0.0,0.0,0.0,2097448.55,0.05,0.05
2025-11-18 16:00:00+00:00,43.42,43.3,0.0,45.0,0.0,2099402.45,0.05,0.05
2025-11-18 17:00:00+00:00,49.52,50.81,0.0,45.0,38.0,2101630.85,0.05,0.05
2025-11-18 18:00:00+00:00,47.93,47.64,0.0,45.0,0.0,2103787.7,0.05,0.05
2025-11-18 19:00:00+00:00,48.54,49.83,0.0,45.0,0.0,2105972.0,0.05,0.05
2025-11-18 20:00:00+00:00,52.95,54.55,0.0,45.0,0.0,2108354.75,0.05,0.05
2025-11-18 21:00:00+00:00,44.93,47.51,0.0,45.0,0.0,2110376.6,0.05,0.05
2025-11-18 22:00:00+00:00,44.3,48.01,0.0,45.0,0.0,2112370.1,0.05,0.05
2025-11-18 23:00:00+00:00,41.88,42.58,0.0,45.0,50.0,2114254.7,0.05,0.05
2025-11-19 00:00:00+00:00,44.7,41.93,0.0,45.0,0.0,2116266.2,0.05,0.05
2025-11-19 01:00:00+00:00,41.78,41.42,0.0,0.0,0.0,2116266.2,0.05,0.05
2025-11-19 02:00:00+00:00,134.48,135.09,0.0,45.0,0.0,2122317.8,0.05,0.05
2025-11-19 03:00:00+00:00,36.79,32.7,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 04:00:00+00:00,32.76,36.73,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 05:00:00+00:00,31.71,32.57,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 06:00:00+00:00,30.41,31.86,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 07:00:00+00:00,24.93,28.84,0.0,0.0,-42.11,2122317.8,0.05,0.05
2025-11-19 08:00:00+00:00,35.55,34.47,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 09:00:00+00:00,30.41,32.35,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 10:00:00+00:00,30.64,30.87,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 11:00:00+00:00,33.24,33.28,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 12:00:00+00:00,35.55,34.12,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 13:00:00+00:00,35.83,40.49,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 14:00:00+00:00,37.19,36.75,0.0,0.0,0.0,2122317.8,0.05,0.05
2025-11-19 15:00:00+00:00,42.86,45.11,0.0,45.0,0.0,2124246.5,0.05,0.05
2025-11-19 16:00:00+00:00,44.74,40.55,0.0,0.0,0.0,2124246.5,0.05,0.05
2025-11-19 17:00:00+00:00,43.82,47.27,0.0,45.0,0.0,2126218.4,0.05,0.05
2025-11-19 18:00:00+00:00,50.98,54.11,0.0,45.0,0.0,2128512.5,0.05,0.05
2025-11-19 19:00:00+00:00,49.17,49.91,0.0,45.0,38.0,2130725.15,0.05,0.05
2025-11-19 20:00:00+00:00,50.6,50.53,0.0,45.0,0.0,2133002.15,0.05,0.05
2025-11-19 21:00:00+00:00,51.91,53.41,0.0,45.0,0.0,2135338.1,0.05,0.05
2025-11-19 22:00:00+00:00,47.49,53.71,0.0,45.0,0.0,2137475.15,0.05,0.05
2025-11-19 23:00:00+00:00,46.64,42.73,0.0,45.0,50.0,2139573.95,0.05,0.05
2025-11-20 00:00:00+00:00,45.72,48.18,0.0,45.0,0.0,2141631.35,0.05,0.05
2025-11-20 01:00:00+00:00,39.47,37.69,0.0,0.0,0.0,2141631.35,0.05,0.05
2025-11-20 02:00:00+00:00,38.83,39.28,0.0,0.0,0.0,2141631.35,0.05,0.05
2025-11-20 03:00:00+00:00,36.42,36.3,0.0,0.0,0.0,2141631.35,0.05,0.05
2025-11-20 04:00:00+00:00,31.3,30.73,0.0,0.0,0.0,2141631.35,0.05,0.05
2025-11-20 05:00:00+00:00,37.41,37.88,0.0,0.0,0.0,2141631.35,0.05,0.05
2025-11-20 06:00:00+00:00,26.51,24.17,50.0,0.0,0.0,2140305.85,0.05,0.05
2025-11-20 07:00:00+00:00,25.79,28.86,0.0,0.0,0.0,2140305.85,0.05,0.05
2025-11-20 08:00:00+00:00,31.98,27.99,0.0,0.0,0.0,2140305.85,0.05,0.05
2025-11-20 09:00:00+00:00,30.82,32.67,0.0,0.0,0.0,2140305.85,0.05,0.05
2025-11-20 10:00:00+00:00,27.47,27.15,50.0,0.0,0.0,2138932.35,0.05,0.05
2025-11-20 11:00:00+00:00,33.14,30.71,0.0,0.0,0.0,2138932.35,0.05,0.05
2025-11-20 12:00:00+00:00,37.36,38.37,0.0,0.0,0.0,2138932.35,0.05,0.05
2025-11-20 13:00:00+00:00,36.03,32.64,0.0,0.0,0.0,2138932.35,0.05,0.05
2025-11-20 14:00:00+00:00,45.19,45.79,0.0,45.0,0.0,2140965.9,0.05,0.05
2025-11-20 15:00:00+00:00,36.97,33.91,0.0,0.0,0.0,2140965.9,0.05,0.05
2025-11-20 16:00:00+00:00,45.43,47.08,0.0,45.0,0.0,2143010.25,0.05,0.05
2025-11-20 17:00:00+00:00,48.68,46.87,0.0,45.0,0.0,2145200.85,0.05,0.05
2025-11-20 18:00:00+00:00,49.58,48.95,0.0,45.0,-0.0,2147431.95,0.05,0.05
2025-11-20 19:00:00+00:00,47.84,49.07,0.0,45.0,0.0,2149584.75,0.05,0.05
2025-11-20 20:00:00+00:00,47.97,46.54,0.0,45.0,0.0,2151743.4,0.05,0.05
2025-11-20 21:00:00+00:00,49.46,49.82,0.0,45.0,0.0,2153969.1,0.05,0.05
2025-11-20 22:00:00+00:00,49.39,46.11,0.0,45.0,0.0,2156191.65,0.05,0.05
2025-11-20 23:00:00+00:00,47.27,49.35,0.0,45.0,50.0,2158318.8,0.05,0.05
2025-11-21 00:00:00+00:00,119.96,124.87,0.0,45.0,0.0,2163717.0,0.05,0.05
2025-11-21 01:00:00+00:00,38.65,46.13,0.0,45.0,0.0,2165456.25,0.05,0.05
2025-11-21 02:00:00+00:00,38.04,38.77,0.0,0.0,0.0,2165456.25,0.05,0.05
2025-11-21 03:00:00+00:00,33.67,36.14,0.0,0.0,0.0,2165456.25,0.05,0.05
2025-11-21 04:00:00+00:00,32.64,28.69,0.0,0.0,0.0,2165456.25,0.05,0.05
2025-11-21 05:00:00+00:00,104.64,108.9,0.0,45.0,0.0,2170165.05,0.05,0.05
2025-11-21 06:00:00+00:00,30.22,32.66,0.0,0.0,0.0,2170165.05,0.05,0.05
2025-11-21 07:00:00+00:00,35.47,34.76,0.0,0.0,0.0,2170165.05,0.05,0.05
2025-11-21 08:00:00+00:00,29.09,32.68,0.0,0.0,0.0,2170165.05,0.05,0.05
2025-11-21 09:00:00+00:00,29.1,28.96,0.0,0.0,0.0,2170165.05,0.05,0.05
2025-11-21 10:00:00+00:00,77.3,76.65,0.0,45.0,0.0,2173643.55,0.05,0.05
2025-11-21 11:00:00+00:00,29.94,31.63,0.0,0.0,0.0,2173643.55,0.05,0.05
2025-11-21 12:00:00+00:00,33.47,31.31,0.0,0.0,0.0,2173643.55,0.05,0.05
2025-11-21 13:00:00+00:00,38.84,41.89,0.0,45.0,0.0,2175391.35,0.05,0.05
2025-11-21 14:00:00+00:00,38.89,36.75,0.0,0.0,0.0,2175391.35,0.05,0.05
2025-11-21 15:00:00+00:00,39.21,37.08,0.0,0.0,0.0,2175391.35,0.05,0.05
2025-11-21 16:00:00+00:00,41.3,39.53,0.0,0.0,-0.0,2175391.35,0.05,0.05
2025-11-21 17:00:00+00:00,44.56,46.96,0.0,45.0,0.0,2177396.55,0.05,0.05
2025-11-21 18:00:00+00:00,47.45,46.41,0.0,45.0,0.0,2179531.8,0.05,0.05
2025-11-21 19:00:00+00:00,51.25,48.38,0.0,45.0,0.0,2181838.05,0.05,0.05
2025-11-21 20:00:00+00:00,45.26,44.25,0.0,45.0,0.0,2183874.75,0.05,0.05
2025-11-21 21:00:00+00:00,47.47,47.89,0.0,45.0,0.0,2186010.9,0.05,0.05
2025-11-21 22:00:00+00:00,47.63,45.18,0.0,45.0,0.0,2188154.25,0.05,0.05
2025-11-21 23:00:00+00:00,41.1,38.72,0.0,0.0,50.0,2188154.25,0.05,0.05
2025-11-22 00:00:00+00:00,37.44,43.22,0.0,45.0,0.0,2189839.05,0.05,0.05
2025-11-22 01:00:00+00:00,35.42,33.77,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 02:00:00+00:00,32.54,32.23,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 03:00:00+00:00,32.42,32.0,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 04:00:00+00:00,29.13,28.58,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 05:00:00+00:00,26.07,28.12,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 06:00:00+00:00,26.94,29.81,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 07:00:00+00:00,29.18,28.92,0.0,0.0,0.0,2189839.05,0.05,0.05
2025-11-22 08:00:00+00:00,28.62,26.03,50.0,0.0,0.0,2188408.05,0.05,0.05
2025-11-22 09:00:00+00:00,20.06,23.75,50.0,0.0,0.0,2187405.05,0.05,0.05
2025-11-22 10:00:00+00:00,27.31,27.57,50.0,0.0,0.0,2186039.55,0.05,0.05
2025-11-22 11:00:00+00:00,27.01,31.84,0.0,0.0,0.0,2186039.55,0.05,0.05
2025-11-22 12:00:00+00:00,29.91,24.8,50.0,0.0,0.0,2184544.05,0.05,0.05
2025-11-22 13:00:00+00:00,30.94,31.93,0.0,0.0,0.0,2184544.05,0.05,0.05
2025-11-22 14:00:00+00:00,34.82,40.12,0.0,0.0,0.0,2184544.05,0.05,0.05
2025-11-22 15:00:00+00:00,37.49,37.11,0.0,0.0,0.0,2184544.05,0.05,0.05
2025-11-22 16:00:00+00:00,38.08,38.02,0.0,0.0,0.0,2184544.05,0.05,0.05
2025-11-22 17:00:00+00:00,136.59,137.83,0.0,45.0,0.0,2190690.6,0.05,0.05
2025-11-22 18:00:00+00:00,42.07,41.17,0.0,0.0,-0.0,2190690.6,0.05,0.05
2025-11-22 19:00:00+00:00,44.77,44.49,0.0,45.0,0.0,2192705.25,0.05,0.05
2025-11-22 20:00:00+00:00,46.02,45.68,0.0,45.0,0.0,2194776.15,0.05,0.05
2025-11-22 21:00:00+00:00,46.32,45.25,0.0,45.0,0.0,2196860.55,0.05,0.05
2025-11-22 22:00:00+00:00,41.95,45.52,0.0,45.0,0.0,2198748.3,0.05,0.05
2025-11-22 23:00:00+00:00,42.31,43.96,0.0,45.0,50.0,2200652.25,0.05,0.05
2025-11-23 00:00:00+00:00,41.85,42.98,0.0,45.0,0.0,2202535.5,0.05,0.05
2025-11-23 01:00:00+00:00,39.94,42.46,0.0,45.0,0.0,2204332.8,0.05,0.05
2025-11-23 02:00:00+00:00,34.3,34.14,0.0,0.0,0.0,2204332.8,0.05,0.05
2025-11-23 03:00:00+00:00,31.3,29.86,0.0,0.0,0.0,2204332.8,0.05,0.05
2025-11-23 04:00:00+00:00,29.92,28.91,0.0,0.0,0.0,2204332.8,0.05,0.05
2025-11-23 05:00:00+00:00,24.5,25.0,50.0,0.0,0.0,2203107.8,0.05,0.05
2025-11-23 06:00:00+00:00,25.3,23.15,50.0,0.0,0.0,2201842.8,0.05,0.05
2025-11-23 07:00:00+00:00,26.64,25.89,50.0,0.0,0.0,2200510.8,0.05,0.05
2025-11-23 08:00:00+00:00,26.05,25.26,50.0,0.0,0.0,2199208.3,0.05,0.05
2025-11-23 09:00:00+00:00,24.11,29.92,0.0,0.0,0.0,2199208.3,0.05,0.05
2025-11-23 10:00:00+00:00,26.33,19.9,50.0,0.0,0.0,2197891.8,0.05,0.05
2025-11-23 11:00:00+00:00,25.31,25.36,50.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 12:00:00+00:00,31.2,36.01,0.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 13:00:00+00:00,31.66,32.46,0.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 14:00:00+00:00,33.75,36.13,0.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 15:00:00+00:00,36.13,36.88,0.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 16:00:00+00:00,39.29,38.12,0.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 17:00:00+00:00,40.39,35.29,0.0,0.0,0.0,2196626.3,0.05,0.05
2025-11-23 18:00:00+00:00,44.75,45.76,0.0,45.0,0.0,2198640.05,0.05,0.05
2025-11-23 19:00:00+00:00,43.11,41.67,0.0,0.0,0.0,2198640.05,0.05,0.05
2025-11-23 20:00:00+00:00,48.43,46.93,0.0,45.0,-0.0,2200819.4,0.05,0.05
2025-11-23 21:00:00+00:00,47.76,47.01,0.0,45.0,0.0,2202968.6,0.05,0.05
2025-11-23 22:00:00+00:00,40.87,45.73,0.0,45.0,0.0,2204807.75,0.05,0.05
2025-11-23 23:00:00+00:00,41.69,48.2,0.0,45.0,50.0,2206683.8,0.05,0.05
2025-11-24 00:00:00+00:00,41.73,42.77,0.0,45.0,0.0,2208561.65,0.05,0.05
2025-11-24 01:00:00+00:00,40.13,39.47,0.0,0.0,0.0,2208561.65,0.05,0.05
2025-11-24 02:00:00+00:00,43.36,40.92,0.0,0.0,0.0,2208561.65,0.05,0.05
2025-11-24 03:00:00+00:00,35.0,36.67,0.0,0.0,0.0,2208561.65,0.05,0.05
2025-11-24 04:00:00+00:00,34.26,39.22,0.0,0.0,0.0,2208561.65,0.05,0.05
2025-11-24 05:00:00+00:00,32.64,32.52,0.0,0.0,0.0,2208561.65,0.05,0.05
2025-11-24 06:00:00+00:00,27.2,21.75,50.0,0.0,0.0,2207201.65,0.05,0.05
2025-11-24 07:00:00+00:00,26.56,28.74,0.0,0.0,-42.11,2207201.65,0.05,0.05
2025-11-24 08:00:00+00:00,25.34,28.3,0.0,0.0,0.0,2207201.65,0.05,0.05
2025-11-24 09:00:00+00:00,26.48,23.02,50.0,0.0,0.0,2205877.65,0.05,0.05
2025-11-24 10:00:00+00:00,55.29,56.23,0.0,45.0,0.0,2208365.7,0.05,0.05
2025-11-24 11:00:00+00:00,32.65,34.28,0.0,0.0,0.0,2208365.7,0.05,0.05
2025-11-24 12:00:00+00:00,38.49,38.81,0.0,0.0,0.0,2208365.7,0.05,0.05
2025-11-24 13:00:00+00:00,36.14,34.66,0.0,0.0,0.0,2208365.7,0.05,0.05
2025-11-24 14:00:00+00:00,34.82,37.86,0.0,0.0,0.0,2208365.7,0.05,0.05
2025-11-24 15:00:00+00:00,39.34,38.83,0.0,0.0,0.0,2208365.7,0.05,0.05
2025-11-24 16:00:00+00:00,42.21,39.0,0.0,0.0,0.0,2208365.7,0.05,0.05
2025-11-24 17:00:00+00:00,77.21,72.59,0.0,45.0,0.0,2211840.15,0.05,0.05
2025-11-24 18:00:00+00:00,49.17,52.82,0.0,45.0,0.0,2214052.8,0.05,0.05
2025-11-24 19:00:00+00:00,50.04,52.08,0.0,45.0,0.0,2216304.6,0.05,0.05
2025-11-24 20:00:00+00:00,45.47,46.19,0.0,45.0,0.0,2218350.75,0.05,0.05
2025-11-24 21:00:00+00:00,49.83,49.23,0.0,45.0,0.0,2220593.1,0.05,0.05
2025-11-24 22:00:00+00:00,50.83,50.01,0.0,45.0,38.0,2222880.45,0.05,0.05
2025-11-24 23:00:00+00:00,50.18,47.99,0.0,45.0,50.0,2225138.55,0.05,0.05
2025-11-25 00:00:00+00:00,50.43,49.85,0.0,45.0,0.0,2227407.9,0.05,0.05
2025-11-25 01:00:00+00:00,38.6,33.8,0.0,0.0,0.0,2227407.9,0.05,0.05
2025-11-25 02:00:00+00:00,45.33,43.99,0.0,45.0,0.0,2229447.75,0.05,0.05
2025-11-25 03:00:00+00:00,34.8,34.52,0.0,0.0,0.0,2229447.75,0.05,0.05
2025-11-25 04:00:00+00:00,31.79,33.81,0.0,0.0,0.0,2229447.75,0.05,0.05
2025-11-25 05:00:00+00:00,32.02,32.42,0.0,0.0,0.0,2229447.75,0.05,0.05
2025-11-25 06:00:00+00:00,136.59,139.08,0.0,45.0,0.0,2235594.3,0.05,0.05
2025-11-25 07:00:00+00:00,29.61,33.48,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 08:00:00+00:00,24.97,28.12,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 09:00:00+00:00,28.02,29.7,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 10:00:00+00:00,32.83,33.36,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 11:00:00+00:00,31.06,29.11,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 12:00:00+00:00,33.63,35.98,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 13:00:00+00:00,36.87,41.57,0.0,0.0,0.0,2235594.3,0.05,0.05
2025-11-25 14:00:00+00:00,41.2,42.56,0.0,45.0,0.0,2237448.3,0.05,0.05
2025-11-25 15:00:00+00:00,36.72,42.01,0.0,45.0,0.0,2239100.7,0.05,0.05
2025-11-25 16:00:00+00:00,103.41,100.1,0.0,45.0,0.0,2243754.15,0.05,0.05
2025-11-25 17:00:00+00:00,44.67,42.28,0.0,45.0,0.0,2245764.3,0.05,0.05
2025-11-25 18:00:00+00:00,47.35,49.99,0.0,45.0,-0.0,2247895.05,0.05,0.05
2025-11-25 19:00:00+00:00,50.58,51.74,0.0,45.0,0.0,2250171.15,0.05,0.05
2025-11-25 20:00:00+00:00,45.29,49.07,0.0,45.0,0.0,2252209.2,0.05,0.05
2025-11-25 21:00:00+00:00,45.4,45.86,0.0,45.0,0.0,2254252.2,0.05,0.05
2025-11-25 22:00:00+00:00,42.09,40.42,0.0,0.0,0.0,2254252.2,0.05,0.05
2025-11-25 23:00:00+00:00,43.97,43.94,0.0,45.0,50.0,2256230.85,0.05,0.05
2025-11-26 00:00:00+00:00,46.51,43.18,0.0,45.0,0.0,2258323.8,0.05,0.05
2025-11-26 01:00:00+00:00,40.47,38.15,0.0,0.0,0.0,2258323.8,0.05,0.05
2025-11-26 02:00:00+00:00,34.83,37.76,0.0,0.0,0.0,2258323.8,0.05,0.05
2025-11-26 03:00:00+00:00,34.38,37.06,0.0,0.0,0.0,2258323.8,0.05,0.05
2025-11-26 04:00:00+00:00,29.46,30.87,0.0,0.0,0.0,2258323.8,0.05,0.05
2025-11-26 05:00:00+00:00,28.3,24.5,50.0,0.0,0.0,2256908.8,0.05,0.05
2025-11-26 06:00:00+00:00,30.5,30.1,0.0,0.0,0.0,2256908.8,0.05,0.05
2025-11-26 07:00:00+00:00,25.59,23.03,50.0,0.0,0.0,2255629.3,0.05,0.05
2025-11-26 08:00:00+00:00,30.97,34.41,0.0,0.0,0.0,2255629.3,0.05,0.05
2025-11-26 09:00:00+00:00,28.35,27.39,50.0,0.0,0.0,2254211.8,0.05,0.05
2025-11-26 10:00:00+00:00,29.74,27.53,50.0,0.0,0.0,2252724.8,0.05,0.05
2025-11-26 11:00:00+00:00,30.42,30.99,0.0,0.0,0.0,2252724.8,0.05,0.05
2025-11-26 12:00:00+00:00,35.12,34.02,0.0,0.0,0.0,2252724.8,0.05,0.05
2025-11-26 13:00:00+00:00,37.55,41.76,0.0,45.0,0.0,2254414.55,0.05,0.05
2025-11-26 14:00:00+00:00,39.02,37.68,0.0,0.0,0.0,2254414.55,0.05,0.05
2025-11-26 15:00:00+00:00,42.18,39.18,0.0,0.0,0.0,2254414.55,0.05,0.05
2025-11-26 16:00:00+00:00,42.65,37.77,0.0,0.0,0.0,2254414.55,0.05,0.05
2025-11-26 17:00:00+00:00,16.44,16.86,50.0,0.0,0.0,2253592.55,0.05,0.05
2025-11-26 18:00:00+00:00,46.0,45.1,0.0,45.0,0.0,2255662.55,0.05,0.05
2025-11-26 19:00:00+00:00,90.39,87.32,0.0,45.0,-0.0,2259730.1,0.05,0.05
